Label,ugz_txt_Municipio__c,ugz_txt_MunicipioSemAcento__c,ugz_txt_UnidadeFederativa__c,ugz_txt_UnidadeFederativaSemAcento__c,ugz_txt_uf,ugz_txt_FilaNucleoEmpresarial__c,ugz_txt_FilaNucleoRevenda__c,ugz_txt_FilaNucleoIndustrialEnvasado__c
2922003,Mucuri,Mucuri,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2910503,Entre Rios,Entre Rios,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2926004,Remanso,Remanso,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Juazeiro_BA_Dom,
2930204,Sento Sé,Sento Se,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Juazeiro_BA_Dom,
2927002,Rio Real,Rio Real,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2918100,Jeremoabo,Jeremoabo,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Aracaju_Maceio_Dom,
2913705,Inhambupe,Inhambupe,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2929206,São Francisco do Conde,Sao Francisco Do Conde,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2925204,Pojuca,Pojuca,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2928109,Santa Maria da Vitória,Santa Maria Da Vitoria,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2929305,São Gonçalo dos Campos,Sao Goncalo Dos Campos,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2910602,Esplanada,Esplanada,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2928000,Santaluz,Santaluz,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2901007,Amargosa,Amargosa,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2917003,Itiúba,Itiuba,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2916500,Itapicuru,Itapicuru,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Aracaju_Maceio_Dom,
2926400,Riacho de Santana,Riacho De Santana,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2921708,Morro do Chapéu,Morro Do Chapeu,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2905800,Camamu,Camamu,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2924405,Pilão Arcado,Pilao Arcado,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Juazeiro_BA_Dom,
2909901,Curaçá,Curaca,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Juazeiro_BA_Dom,
2906808,Cansanção,Cansancao,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2928901,São Desidério,Sao Desiderio,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Juazeiro_BA_Dom,
2917706,Jaguarari,Jaguarari,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2904902,Cachoeira,Cachoeira,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2926301,Riachão do Jacuípe,Riachao Do Jacuipe,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2908507,Conceição do Jacuípe,Conceicao Do Jacuipe,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2911204,Gandu,Gandu,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2907806,Cícero Dantas,Cicero Dantas,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Aracaju_Maceio_Dom,
2909307,Correntina,Correntina,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2923704,Paratinga,Paratinga,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Juazeiro_BA_Dom,
2905602,Camacan,Camacan,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2930154,Serra do Ramalho,Serra Do Ramalho,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2902906,Barra do Choça,Barra Do Choca,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2906303,Canavieiras,Canavieiras,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2906873,Capim Grosso,Capim Grosso,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2927200,Ruy Barbosa,Ruy Barbosa,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2914653,Itabela,Itabela,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2922300,Muritiba,Muritiba,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2914505,Irará,Irara,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2907103,Carinhanha,Carinhanha,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2923803,Paripiranga,Paripiranga,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Aracaju_Maceio_Dom,
2905909,Campo Alegre de Lourdes,Campo Alegre De Lourdes,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Juazeiro_BA_Dom,
2933000,Valente,Valente,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2917300,Ituberá,Itubera,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2914901,Itacaré,Itacare,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2922508,Nazaré,Nazare,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2928406,Santa Rita de Cássia,Santa Rita De Cassia,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Juazeiro_BA_Dom,
2923100,Olindina,Olindina,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2925501,Prado,Prado,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2925758,Presidente Tancredo Neves,Presidente Tancredo Neves,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2927705,Santa Cruz Cabrália,Santa Cruz Cabralia,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2925907,Quijingue,Quijingue,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2919157,Lapão,Lapao,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2932309,Ubatã,Ubata,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2913200,Ibotirama,Ibotirama,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Juazeiro_BA_Dom,
2922904,Nova Soure,Nova Soure,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Aracaju_Maceio_Dom,
2922102,Mundo Novo,Mundo Novo,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2913507,Iguaí,Iguai,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2928208,Santana,Santana,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Juazeiro_BA_Dom,
2925006,Planalto,Planalto,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2906204,Canarana,Canarana,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2907301,Castro Alves,Castro Alves,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2908606,Conde,Conde,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Aracaju_Maceio_Dom,
2921203,Miguel Calmon,Miguel Calmon,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2911105,Formosa do Rio Preto,Formosa Do Rio Preto,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Juazeiro_BA_Dom,
2914406,Iraquara,Iraquara,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2925808,Queimadas,Queimadas,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2918357,João Dourado,Joao Dourado,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2906709,Cândido Sales,Candido Sales,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2901106,Amélia Rodrigues,Amelia Rodrigues,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2924801,Piritiba,Piritiba,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2911907,Iaçu,Iacu,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2932002,Uauá,Uaua,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2918803,Laje,Laje,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2903409,Belmonte,Belmonte,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2912707,Ibirapitanga,Ibirapitanga,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2905008,Caculé,Cacule,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2930774,Sobradinho,Sobradinho,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Juazeiro_BA_Dom,
2908200,Conceição da Feira,Conceicao Da Feira,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2915809,Itambé,Itambe,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2921104,Medeiros Neto,Medeiros Neto,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2925956,Rafael Jambeiro,Rafael Jambeiro,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2931509,Teofilândia,Teofilandia,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2908903,Coração de Maria,Coracao De Maria,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2900801,Alcobaça,Alcobaca,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2916104,Itaparica,Itaparica,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2926202,Riachão das Neves,Riachao Das Neves,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Juazeiro_BA_Dom,
2922409,Mutuípe,Mutuipe,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2906907,Caravelas,Caravelas,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2923209,Oliveira dos Brejinhos,Oliveira Dos Brejinhos,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Juazeiro_BA_Dom,
2923407,Palmas de Monte Alto,Palmas De Monte Alto,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2923605,Paramirim,Paramirim,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2901205,Anagé,Anage,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2904100,Boquira,Boquira,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2919926,Madre de Deus,Madre De Deus,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2912103,Ibicaraí,Ibicarai,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2904753,Buritirama,Buritirama,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Juazeiro_BA_Dom,
2931202,Taperoá,Taperoa,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2909604,Crisópolis,Crisopolis,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2929107,São Felipe,Sao Felipe,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2933505,Wenceslau Guimarães,Wenceslau Guimaraes,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2927507,Santa Bárbara,Santa Barbara,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2911600,Governador Mangabeira,Governador Mangabeira,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2911808,Guaratinga,Guaratinga,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2920700,Maraú,Marau,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2902609,Baixa Grande,Baixa Grande,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2932705,Uruçuca,Urucuca,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2915502,Itajuípe,Itajuipe,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2920502,Maracás,Maracas,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2931004,Tanhaçu,Tanhacu,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2902807,Barra da Estiva,Barra Da Estiva,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2917102,Itororó,Itororo,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2900207,Abaré,Abare,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Aracaju_Maceio_Dom,
2924603,Pindobaçu,Pindobacu,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2932101,Ubaíra,Ubaira,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2916807,Itarantim,Itarantim,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2912202,Ibicoara,Ibicoara,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2901601,Antas,Antas,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Aracaju_Maceio_Dom,
2932457,Umburanas,Umburanas,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2916005,Itanhém,Itanhem,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2932804,Utinga,Utinga,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2917201,Ituaçu,Ituacu,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2917805,Jaguaripe,Jaguaripe,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2904852,Cabaceiras do Paraguaçu,Cabaceiras Do Paraguacu,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2919702,Macarani,Macarani,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2932200,Ubaitaba,Ubaitaba,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2908101,Cocos,Cocos,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2929255,São Gabriel,Sao Gabriel,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2920106,Mairi,Mairi,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2932507,Una,Una,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2903805,Boa Vista do Tupim,Boa Vista Do Tupim,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2905305,Cafarnaum,Cafarnaum,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2921401,Mirangaba,Mirangaba,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2905404,Cairu,Cairu,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2912400,Ibipeba,Ibipeba,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2904704,Buerarema,Buerarema,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2910750,Fátima,Fatima,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Aracaju_Maceio_Dom,
2901908,Aporá,Apora,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2923357,Ourolândia,Ourolandia,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2931053,Tanque Novo,Tanque Novo,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2929602,Sapeaçu,Sapeacu,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2907905,Cipó,Cipo,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Aracaju_Maceio_Dom,
2930303,Serra Dourada,Serra Dourada,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Juazeiro_BA_Dom,
2929701,Sátiro Dias,Satiro Dias,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2907608,Central,Central,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2908705,Condeúba,Condeuba,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2908309,Conceição do Almeida,Conceicao Do Almeida,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2900355,Adustina,Adustina,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Aracaju_Maceio_Dom,
2903508,Belo Campo,Belo Campo,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2913101,Ibititá,Ibitita,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2930808,Souto Soares,Souto Soares,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2900405,Água Fria,Agua Fria,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2924306,Piatã,Piata,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2931301,Tapiramutá,Tapiramuta,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2904050,Bonito,Bonito,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2920205,Malhada,Malhada,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2906824,Canudos,Canudos,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2924207,Pedro Alexandre,Pedro Alexandre,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Aracaju_Maceio_Dom,
2932606,Urandi,Urandi,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2908002,Coaraci,Coaraci,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2922706,Nova Canaã,Nova Canaa,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2910404,Encruzilhada,Encruzilhada,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2913002,Ibitiara,Ibitiara,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2910859,Filadélfia,Filadelfia,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2924504,Pindaí,Pindai,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2912301,Ibicuí,Ibicui,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2931806,Tremedal,Tremedal,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2915007,Itaetê,Itaete,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2903276,Barrocas,Barrocas,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2901155,América Dourada,America Dourada,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2903607,Biritinga,Biritinga,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2927309,Salinas da Margarida,Salinas Da Margarida,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2918753,Lagoa Real,Lagoa Real,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2909208,Coronel João Sá,Coronel Joao Sa,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Aracaju_Maceio_Dom,
2913408,Igaporã,Igapora,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2929057,São Félix do Coribe,Sao Felix Do Coribe,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2926806,Rio do Antônio,Rio Do Antonio,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2923050,Novo Triunfo,Novo Triunfo,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Aracaju_Maceio_Dom,
2918506,Jussara,Jussara,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2911402,Glória,Gloria,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Aracaju_Maceio_Dom,
2900306,Acajutiba,Acajutiba,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2925600,Presidente Dutra,Presidente Dutra,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2903235,Barro Alto,Barro Alto,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2931608,Teolândia,Teolandia,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2912509,Ibipitanga,Ibipitanga,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2912905,Ibirataia,Ibirataia,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2917409,Jacaraci,Jacaraci,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2925253,Ponto Novo,Ponto Novo,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2929008,São Félix,Sao Felix,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2930402,Serra Preta,Serra Preta,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
2926509,Ribeira do Amparo,Ribeira Do Amparo,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Aracaju_Maceio_Dom,
2905156,Caetanos,Caetanos,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Sul_BA_Dom,
2918209,Jiquiriçá,Jiquirica,BAHIA,BAHIA,BA,ugz_NUC_Bahia_Emp,ugz_NUC_Norte_BA_Dom,
